"title","year","mid","rating","num_ratings",Execution Time
"10,000 BC",2008,58293,"3",91145,136 msec
"Murder at 1600",1997,1422,"2.9",4012
"Murderball",2005,34153,"3.9",3228
"Murder by Death",1976,5021,"3.9",3635
"Murder by Decree",1979,6066,"0",0
"Murder by Numbers",2002,5312,"0",0
"Murder in the First",1995,280,"3.5",3888
"Murder Me, Murder You",1983,1568,NULL,NULL
"Murder, My Sweet",1944,1069,"0",0
"Murder on the Orient Express",1974,8879,"3.5",3826
"Muriel's Wedding",1994,342,"3.4",8356
"Murphy's Law",1986,6177,"0",0
"Murphy's Romance",1985,3501,"3.4",940
"Murphy's War",1971,6498,"3.4",129
"Musa",2001,8795,"0",0
"Music and Lyrics",2007,51084,"3.4",109147
"Music Box",1989,6454,"0",0
"Music from Another Room",1998,1767,"0",0
"Music of the Heart",1999,2996,"3.5",3231
"Musíme si pomáhat",2000,4347,"4",599
"Must Love Dogs",2005,34336,"3",16710
"Mutant Chronicles",2008,61210,"2.5",18903
"Mute Witness",1994,183,"3.2",644
"Mutiny on the Bounty",1935,26085,"3.7",1846
"Mutters Courage",1995,655,"0",0
"My Architect",2003,6945,"3.8",825
"My Baby's Daddy",2004,7170,"3.1",1999
"My Beautiful Laundrette",1985,5367,"3.7",1973
"My Best Friend's Girl",2008,62439,"3.2",22662
"My Best Friend's Wedding",1997,1569,"3.3",64013
"My Big Fat Greek Wedding",2002,5299,"3.2",49673
"My Bloody Valentine",2009,7456,"3.1",111307
"My Blueberry Nights",2007,56389,"3.4",19153
"My Blue Heaven",1990,2249,"3",2634
"My Bodyguard",1980,2240,"3.4",1236
"My Boss's Daughter",2003,6687,"2.5",6043
"My Boyfriend's Back",1993,2552,"2.7",1035
"My Brother's Keeper",2002,6612,"0",0
"My Chauffeur",1986,3491,"0",0
"My Cousin Vinny",1992,2302,"0",0
"My Darling Clementine",1946,7130,"3.8",1741
"My Date with Drew",2004,34767,"3.1",2652
"My Demon Lover",1987,4138,"0",0
"My Dinner with Andre",1981,5772,"4",1441
"My Dog Skip",2000,3189,"3.1",5324
"My Fair Lady",1964,914,"3.7",27491
"My Family",1995,279,"3.9",1137
"My Favorite Brunette",1947,5167,"0",0
"""My Favorite Martian""",1963,2498,NULL,NULL
"My Favorite Wife",1940,8712,"3.9",1364
"My Favorite Year",1982,921,"0",0
"My Fellow Americans",1996,1390,"3.2",1831
"My First Mister",2001,4849,"3.6",1032
"My Flesh and Blood",2003,7141,"4",459
"My Giant",1998,1839,"2.6",1175
"My Girl",1991,5969,"3.5",29984
"My Kid Could Paint That",2007,55687,"3.7",2712
"My Left Foot: The Story of Christy Brown",1989,1185,"3.9",5875
"My Life So Far",1999,2711,"3.1",618
"My Life Without Me",2003,3502,"0",0
"My Little Chickadee",1940,8522,"0",0
"My Man Godfrey",1936,947,"4.1",1789
"My Mom's New Boyfriend",2008,55603,"0",0
"My Name Is Bruce",2007,6141,"3.2",5111
"My Name Is Joe",1998,2481,"3.8",1146
"My New Gun",1992,7931,"3.4",190
"My Own Private Idaho",1991,1611,"3.6",8810
"Myra Breckinridge",1970,50970,"2.8",407
"My Science Project",1985,2615,"0",0
"My Side of the Mountain",1969,7774,"3.2",556
"My Sister Eileen",1942,32162,"3.7",99
"My Son the Fanatic",1997,2697,"3.5",322
"My Stepmother Is an Alien",1988,4526,"2.5",3796
"Mysterious Island",1961,5830,"0",0
"Mysterious Skin",2004,33171,"4",9458
"Mystery, Alaska",1999,808,"3.2",4196
"Mystery Date",1991,6033,"2.9",538
"Mystery Men",1999,2723,"2.8",14333
"Mystery of the Wax Museum",1933,8206,"0",0
"Mystery Science Theater 3000: The Movie",1996,671,"3.8",4508
"Mystery Train",1989,3521,"3.9",3307
"Mystic Pizza",1988,4062,"0",0
"Mystic River",2003,6870,"3.7",30024
"My Summer of Love",2004,33817,"3.5",3593
"My Super Ex-Girlfriend",2006,45732,"2.7",73211
"My Tutor",1983,3331,"0",0
"My Winnipeg",2007,55063,"3.8",1541
"Nabbeun namja",2001,33592,"3.6",1440
"Nacho Libre",2006,45666,"2.9",76491
"Nadine",1987,3395,"2.8",404
"Nadja",1994,184,"0",0
"Naissance des pieuvres",2007,60530,"3.5",1175
"Naked",1993,501,"4.3",3386
"Naked Gun 33 1/3: The Final Insult",1994,370,"2.9",10482
"Naked in New York",1993,566,"2.9",444
"Naked Lunch",1991,7123,"3.6",7592
"Nancy Drew",2007,53466,"3.4",111522
"Nanny McPhee",2005,43560,"3.2",48480
"Nanook of the North",1922,44587,"3.7",1130
"NaPolA",2004,33124,"3.9",1085
"Napoleon and Samantha",1972,2895,"0",0
"Napoleon Dynamite",2004,8376,"3.3",106996
"Naqoyqatsi",2002,5684,"3.7",1161
"Narayama-bushi kô",1983,2512,"4.3",634
"Narc",2002,5959,"3.4",4235
"Narrow Margin",1990,26698,"3",630
"Nashville",1975,2303,"4.1",3090
"National Security",2003,6014,"3",10503
"National Treasure: Book of Secrets",2007,8972,"3.6",1237906
"National Velvet",1944,7059,"0",0
"Native Son",1986,2743,"3.4",71
"Nattevagten",1994,4336,"0",0
"Nattvardsgästerna",1963,7938,"4.3",1967
"Natural Born Killers",1994,26117,"3.5",39062
"Naturally Native",1998,2958,"0",0
"Navy Seals",1990,4207,"2.9",2470
"Nazarín",1959,41336,"4.1",418
"Near Dark",1987,3727,"3.5",5751
"Necessary Roughness",1991,4221,"3",1806
"Ned Kelly",2003,7399,"3.2",7741
"Needful Things",1993,2120,"3",2983
"Neil Young: Heart of Gold",2006,43910,"2.9",12241
"Neko no ongaeshi",2002,27731,"3.9",9609
"Nekromantik",1987,3777,"0",0
"Ne le dis à personne",2006,54372,"3.9",11817
"Nell",1994,282,"3.1",5373
"Nelly & Monsieur Arnaud",1995,645,"3.8",381
"Nemesis 2: Nebula",1995,286,"0",0
"Neokonchennaya pyesa dlya mekhanicheskogo pianino",1977,8794,"0",0
"Nettoyage à sec",1997,2480,"3.1",198
"Network",1976,3504,"4.1",8716
"Nevada Smith",1966,6386,"0",0
"Never Back Down",2008,58627,"2.9",405469
"Never Been Kissed",1999,2581,"3.3",53088
"Never Cry Wolf",1983,3347,"3.7",962
"Never Die Alone",2004,7368,"3.3",2511
"Never Met Picasso",1996,1714,"0",0
"Never Say Never Again",1983,5467,"3.1",7414
"Never Talk to Strangers",1995,2778,"2.8",1191
"New Best Friend",2002,5295,"3",636
"New Jack City",1991,6977,"0",0
"New Jersey Drive",1995,283,"3.8",814
"New Nightmare",1994,366,"3.2",11902
"New Rose Hotel",1998,2892,"2.9",682
"Newsies",1992,2084,"3.8",10436
"New Waterford Girl",1999,5896,"3.7",582
"New York Beat Movie",1981,26682,"3.7",653
"New York Doll",2005,39441,"3.9",843
"New York Minute",2004,7453,"3",18023
"New York Stories",1989,4628,"3.4",3295
"Next",2007,51412,"3.2",60971
"Next Friday",2000,3177,"3.2",25065
"Next of Kin",1989,4629,"0",0
"Next Stop Wonderland",1998,2171,"3.5",910
"Niagara",1953,2939,"0",0
"Nice Dreams",1981,4415,"0",0
"Nice Guys Sleep Alone",1999,7639,"0",0
"Nicholas Nickleby",2002,5994,"3.5",2514
"Nick and Norah's Infinite Playlist",2008,62155,"3.5",38982
"Nick of Time",1995,89,"3.1",10563
"Nico Icon",1995,77,"4",87
"Nid de guêpes",2002,8733,"0",0
"Night and Day",1946,8714,"0",0
"Night and the City",1992,31770,"3",376
"Night at the Museum",2006,46972,"3.6",169931
"Nightbreed",1990,7951,"3.3",3698
"Night Crossing",1981,7356,"0",0
"Night Falls on Manhattan",1996,1404,"3.2",471
"Nighthawks",1981,3029,"3.1",1535
"Nightmare Alley",1947,25929,"3.9",576
"Nightmare City 2035",2007,5542,"0",0
"'night, Mother",1986,3112,"0",0
"Night Moves",1975,26349,"0",0
"Night of the Comet",1984,2613,"3.3",2733
"Night of the Creeps",1986,3696,"0",0
"Night of the Demon",1957,31950,"0",0
"Night of the Demons III",1997,8854,"0",0
"Night of the Living Dead",1968,968,"3.7",26113
"Night of the Zombies",1981,5160,"0",0
"Night on Earth",1991,1279,"4",5592
"Night Patrol",1984,8742,"0",0
"Night Shift",1982,2518,"3.2",1720
"Nights in Rodanthe",2008,62137,"3.3",26775
"Night Tide",1961,3220,"0",0
"Niko - Lentäjän poika",2008,62729,"0",0
"Nil by Mouth",1997,1846,"4",1783
"Nim's Island",2008,58972,"3.1",45465
"Ni na bian ji dian",2001,5028,"3.9",860
"Nina Frisk",2007,636,"0",0
"Nina Takes a Lover",1994,287,"3.4",125
"Nine 1/2 Weeks",1986,3707,"3",6256
"Nine Lives",2005,39886,"3.1",4724
"Nine Months",1995,186,"2.7",8930
"Nineteen Eighty-Four",1984,2117,"3.5",17133
"Nine to Five",1980,4291,"3.2",3894
"Ningen no jôken",1959,8484,"4.4",321
"Ningen no jôken",1961,26073,"0",0
"Ninja Assassin",2009,23,"3.4",107023
"Ninja III: The Domination",1984,64368,"0",0
"Ninotchka",1939,936,"4.1",1769
"Nirgendwo in Afrika",2001,1529,"4",1773
"Nirvana",1997,26985,"0",0
"Nixon",1995,14,"3.5",3256
"Nobi",1959,26049,"4.2",428
"Nobody's Baby",2001,6831,"0",0
"Nobody's Fool",1986,26577,"3",289
"Nochnoy dozor",2004,31804,"3.3",19774
"No Country for Old Men",2007,55820,"4",197109
"No Deposit, No Return",1976,8762,"0",0
"No Direction Home: Bob Dylan",2005,38304,"4.3",3390
"Noel",2004,30659,"3.3",1805
"No End in Sight",2007,55071,"4.3",4168
"No Escape",1994,504,"3",2147
"No Good Deed",2002,7226,"2.9",933
"No Holds Barred",1989,4630,"0",0
"Nói albínói",2003,7365,"3.9",1758
"Noirs et blancs en couleur",1976,7106,"0",0
"Noise",2007,61312,"0",0
"Noises Off...",1992,7647,"0",0
"Nola",2003,6698,"3.1",258
"No Looking Back",1998,1817,"3.5",561
"Nomads",2001,5342,NULL,NULL
"No Man's Land",2001,4139,"4.1",3608
"No Mercy",1986,2741,"2.8",740
"No Name on the Bullet",1959,8715,"0",0
"Nora inu",1949,5408,"0",0
"Norbit",2007,50806,"3.1",204857
"No Reservations",2007,54276,"3.4",112453
"Normal",2003,6895,"3.6",624
"Normal Life",1996,1053,"3",289
"Norma Rae",1979,4292,"3.5",1339
"North",1994,505,"2.6",2932
"North Beach",2000,7816,"0",0
"North by Northwest",1959,908,"4.2",23243
"North Country",2005,4607,"3.5",14739
"North Dallas Forty",1979,3506,"3.4",594
"Northfork",2003,6547,"3.5",992
"North Sea Hijack",1979,5209,"0",0
"North Shore",1987,4140,"0",0
"North to Alaska",1960,6455,"0",0
"'Northwest Passage' (Book I -- Rogers' Rangers)",1940,8481,"0",0
"No se lo digas a nadie",1998,7783,"0",0
"Nosferatu a Venezia",1988,1349,"0",0
"Nosferatu, eine Symphonie des Grauens",1922,1348,"3.9",11264
"Nosferatu: Phantom der Nacht",1979,5489,"3.7",5091
"No Small Affair",1984,2257,"0",0
"Nostalgia Boy",2006,7759,NULL,NULL
"No Such Thing",2001,5268,"3.3",777
"Not Another Teen Movie",2001,4974,"3",48724
"Notes on a Scandal",2006,49961,"3.7",22200
"Nothing But Trouble",1991,2265,"0",0
"Nothing in Common",1986,2418,"2.8",1198
"Nothing Is Private",2007,27537,"3.4",2878
"Nothing Sacred",1937,25839,"0",0
"Nothing to Lose",1997,3065,"3.1",5245
"Not of This Earth",1957,7989,"0",0
"Notorious",2009,930,"3.6",66668
"Notorious C.H.O.",2002,7879,NULL,NULL
"Notre-Dame de Paris",1956,5090,"0",0
"Notre musique",2004,8980,"3.7",949
"Notting Hill",1999,2671,"3.3",85951
"Not Without My Daughter",1991,4862,"3.4",2771
"Novecento",1976,26359,"4.1",2572
"Novo",2002,8812,"3.3",452
"Novocaine",2001,4898,"2.8",1635
"Now and Then",1995,27,"3.5",17168
"No Way Out",1987,3505,"3.3",4406
"No Way to Treat a Lady",1968,5593,"0",0
"Nowhere to Run",1993,7014,"2.7",2820
"Now, Voyager",1942,4920,"0",0
"Now You See Him, Now You Don't",1972,8544,"0",0
"Nóz w wodzie",1962,6858,"3.9",2383
"Nueve reinas",2000,5319,"4.2",4937
"Number Seventeen",1932,2214,"0",0
"Nuns on the Run",1990,26700,"2.9",1378
"Nuovo Cinema Paradiso",1988,1172,"4.4",21396
"Nuovomondo",2006,51314,"3.6",2001
"Nurse Betty",2000,3893,"2.6",4271
"Nutty Professor II: The Klumps",2000,3821,"2.7",14847
"Nyû Yôku no koppu",1993,284,"0",0
"O",2001,4745,"3",4986
"O Ano em Que Meus Pais Saíram de Férias",2006,55726,"3.9",1471
"Oasis",2002,27627,"4",289
"Obchod na korze",1965,4806,"0",0
"Oberst Redl",1985,4435,"0",0
"Objective, Burma!",1945,6434,"0",0
"O Brother, Where Art Thou?",2000,4027,"3.7",35122
"Obsession",1976,4436,"3.3",664
"Obsluhoval jsem anglického krále",2006,56060,"3.7",1497
"Ocean's Eleven",2001,4963,"3.6",185259
"Ocean's Thirteen",2007,7285,"3.6",846364
"Ocean's Twelve",2004,8984,"3.4",108512
"O Convento",1995,827,"0",0
"Octane",2003,8792,"0",0
"October Sky",1999,2501,"3.6",12678
"Octopussy",1983,7570,"3.1",10228
"Odd Man Out",1947,25930,"4",556
"Odds Against Tomorrow",1959,7180,"0",0
"Ôdishon",1999,27317,"3.8",14430
"Office Killer",1997,1715,"3",371
"Office Space",1999,2502,"4",78802
"Off Limits",1988,4528,"3",458
"Offret",1986,26578,"4.4",1787
"Offside",2006,48682,"3.6",2373
"Off the Black",2006,49644,"3.3",1007
"Off the Map",2003,33358,"3.8",818
"Of Human Bondage",1934,959,"0",0
"Of Love and Shadows",1994,713,"0",0
"Of Mice and Men",1992,3271,"3.5",6505
"Ohayô",1959,7485,"4",948
"Oh, God! Book II",1980,5213,"2.8",490
"Oh, God! You Devil",1984,5214,"0",0
"Oh Heavenly Dog",1980,5215,"2.8",693
"O Homem Que Copiava",2003,27797,"3.9",896
"Oh! What a Lovely War",1969,61434,"0",0
"Oklahoma!",1955,7614,"3.4",4365
"Okno v Parizh",1994,598,"3.9",42
"Oktyabr",1928,25759,"4",780
"Old Acquaintance",1943,7582,"0",0
"Oldeuboi",2003,27773,"4.3",41925
"Old Gringo",1989,4631,"3.1",298
"Old Joy",2006,50259,"3.7",1584
"Old School",2003,6188,"3.7",85493
"Old Yeller",1957,1012,"3.3",6399
"Oleanna",1994,6844,"3.3",398
"Oligarkh",2002,6492,"3.8",77
"Oliver!",1968,1951,"3.4",9490
"Oliver & Company",1988,709,"3.3",9618
"Oliver Twist",2005,37736,"0",0
"O Lucky Man!",1973,53887,"0",0
"Omohide poro poro",1991,26743,"0",0
"Om Shanti Om",2007,56167,"4",9245
"On a Clear Day",2005,45658,"3.4",4873
"On a Clear Day You Can See Forever",1970,26230,"0",0
"On Any Sunday",1971,2984,"4.4",129
"Once",2006,53123,"4.1",49591
"Once Around",1991,26744,"3.5",705
"Once Bitten",1985,6744,"0",0
"Once Upon a Crime...",1992,7186,"0",0
"Once Upon a Forest",1993,32153,"3.3",913
"Once Upon a Time in America",1984,1227,"4.2",25390
"Once Upon a Time in Mexico",2003,6709,"3.2",31247
"Once Upon a Time in the Midlands",2002,6699,"3.1",886
"Once Upon a Time... When We Were Colored",1995,83,"3.7",414
"Once Were Warriors",1994,290,"0",0
"On connaît la chanson",1997,7758,"3.8",499
"On Dangerous Ground",1952,981,"3.8",411
"On Deadly Ground",1994,7725,"2.5",3925
"Ondskan",2003,27700,"3.9",2971
"One Crazy Summer",1986,2261,"3.3",3309
"One Day in September",1999,3989,"4",829
"One Eight Seven",1997,1609,"3.3",3318
"One-Eyed Jacks",1961,5063,"0",0
"One False Move",1992,3728,"3.5",963
"One Fine Day",1996,605,"3.1",7990
"One Flew Over the Cuckoo's Nest",1975,1193,"4.2",61369
"One from the Heart",1982,6109,"3.4",725
"Onegin",1999,3161,"3.6",1473
"One Good Cop",1991,6240,"2.8",845
"One Hour Photo",2002,5528,"0",0
"One Hundred and One Dalmatians",1961,1367,"3.3",29711
"One Little Indian",1973,3607,"0",0
"One Magic Christmas",1985,2086,"3.4",844
"One Man's Hero",1999,2235,"3.1",305
"One Million Years B.C.",1966,7389,"0",0
"One Missed Call",2008,57520,"2.7",44868
"One Night at McCool's",2001,4267,"2.7",2770
"One Night Stand",1997,1668,"2.9",964
"One Night with the King",2006,48600,"3.9",8409
"One Tough Cop",1998,2307,"2.8",405
"One True Thing",1998,2272,"3.4",2813
"One, Two, Three",1961,6579,"4",1286
"Ong-bak",2003,27801,"3.8",16639
"On Golden Pond",1981,1124,"3.7",4024
"On Her Majesty's Secret Service",1969,3633,"3.2",8953
"Onibaba",1964,26122,"4.1",1496
"Ônibus 174",2002,6869,"3.9",1380
"On_Line",2002,6494,"2.3",8
"Only Angels Have Wings",1939,2847,"3.8",1509
"Only the Lonely",1991,7015,"2.9",1292
"Only the Strong",1993,7192,"3.7",1259
"Only the Strong Survive",2002,6340,"3.3",234
"Only When I Laugh",1981,5776,"3.1",189
"Only You",1994,289,"3.3",4388
"On Moonlight Bay",1951,8187,"0",0
"Onna ga kaidan wo agaru toki",1960,26059,"0",0
"On the Edge",2001,4724,NULL,NULL
"On the Line",2001,4875,"2.8",1493
"On the Ropes",1999,2824,"3.3",155
"On the Town",1949,3606,"0",0
"On the Waterfront",1954,1945,"4.2",11904
"Opening Night",1977,26431,"4.1",1012
"Open Range",2003,6617,"3.5",8881
"Open Season",2006,402,"3.4",91895
"Open Water",2003,27822,"2.4",8148
"Operation Crossbow",1965,26144,"0",0
"Operation Dumbo Drop",1995,688,"2.4",2200
"Operation Pacific",1951,6435,"0",0
"Operation Petticoat",1959,4802,"0",0
"Opportunity Knocks",1990,6475,"2.9",523
"O Primeiro Dia",1998,7622,"0",0
"O Que É Isso, Companheiro?",1997,1759,"3.5",524
"Orange County",2002,5025,"3",12865
"Orca",1977,8894,"0",0
"Ordet",1955,6981,"4.4",1138
"Ordinary Decent Criminal",2000,6067,"0",0
"Ordinary People",1980,1956,"3.8",5284
"Orfeu Negro",1959,7088,"4",1619
"Orgazmo",1997,2325,"3.2",9287
"Orgy of the Dead",1965,8687,"0",0
"Original Sin",2001,4699,"3.2",10609
"Ôritsu uchûgun Oneamisu no tsubasa",1987,7118,"3.7",1212
"Orlando",1992,506,"3.9",2705
"Orphans",1997,4698,NULL,NULL
"Orphans of the Storm",1921,6499,"0",0
"Orphée",1950,25954,"4.2",1007
"Osama",2003,7177,"3.9",1868
"Oscar",1991,6424,"2.8",3494
"Oscar and Lucinda",1997,2801,"0",0
"Osmosis Jones",2001,4719,"2.8",7220
"Ososhiki",1984,62254,NULL,NULL
"OSS 117: Le Caire, nid d'espions",2006,49422,"3.7",2771
"Ossessione",1943,5496,"3.9",583
"Ostre sledované vlaky",1966,26158,"4",1286
"Otello",1992,2744,NULL,NULL
"Otesánek",2000,4996,"3.9",1648
"Otets Sergiy",1917,48374,"0",0
"Othello",1995,2848,"3.3",2018
"Other People's Money",1991,26745,"2.8",936
"Other Voices, Other Rooms",1995,1716,"0",0
"OT: Our Town",2002,6962,"3.6",67
"Our Hospitality",1923,8609,"0",0
"Our Man Flint",1966,5497,"0",0
"Our Man in Havana",1959,8330,"0",0
"Our Song",2000,4314,"3.8",342
"Our Town",1940,3870,"0",0
"Outbreak",1995,292,"3.1",10732
"Out Cold",2001,31049,"3.5",7234
"Out for Justice",1991,26746,"3",3054
"Outfoxed: Rupert Murdoch's War on Journalism",2004,27912,"3.7",1346
"Outland",1981,4443,"0",0
"Outlaw",2007,967,"0",0
"Out of Africa",1985,1959,"3.7",10166
"Out of Rosenheim",1987,4529,"4",2378
"Out of Sight",1998,1912,"3.2",11285
"Out of the Blue",1980,8736,"3.9",294
"Out of the Past",1947,2066,"4.2",2206
"Out of Time",2003,6862,"0",0
"Outpost",2008,59129,"0",0
"Outrageous Fortune",1987,2752,"3",1206
"Outside Providence",1999,2836,"3.2",1355
"Out to Sea",1997,1581,"3",1331
"Overboard",1987,8614,"3.2",9078
"Over Her Dead Body",2008,57538,"3.1",34429
"Overnight Delivery",1998,2292,"0",0
"Over the Hedge",2006,45431,"3.6",155694
"Over the Top",1987,7016,NULL,NULL
"Owning Mahowny",2003,6337,"3.5",1339
"Oxygen",1999,3056,"0",0
"P2",2007,56165,"2.9",29255
"Pacific Heights",1990,3219,"3.1",1624
"Paha maa",2005,31785,"0",0
"Paid in Full",2002,5786,"4.3",4068
"Paint Your Wagon",1969,4709,"3.4",1851
"Pajama Party",1964,3924,"0",0
"Pale Rider",1985,2401,"3.6",8286
"Palindromes",2004,33138,"3.5",3088
"Pal Joey",1957,3199,"0",0
"Palmetto",1998,1783,"2.7",679
"Palookaville",1995,1112,"3.3",334
"Pandaemonium",2000,4385,"3.7",260
"Pandemonium",1982,6110,"0",0
"Pane e cioccolata",1973,615,"0",0
"Pane e tulipani",2000,4644,"3.9",1393
"Panic in the Streets",1950,32369,"3.5",554
"Panic Room",2002,5266,"3",19615
"Pao Da Shuang Deng",1994,309,"4.6",71
"Paparazzi",2004,8835,"2.8",2849
"Paper Clips",2004,7440,"3.8",723
"Paperhouse",1988,7561,"0",0
"Paper Moon",1973,6724,"4",3053
"Papillon",1973,3198,"0",0
"Papurika",2006,52885,"4",13141
"Paradise",1982,8063,"0",0
"Paradise Alley",1978,32329,"0",0
"Paradise Lost: The Child Murders at Robin Hood Hills",1996,1361,"4.1",1701
"Paradise Now",2005,41527,"3.8",9101
"Paradise Road",1997,1507,"3.6",918
"Paranoid Park",2007,53447,"3.5",9375
"Parasite",1982,2256,"0",0
"Parenthood",1989,3526,"3.2",6310
"Parineeta",2005,33688,"3.8",1102
"Paris brûle-t-il?",1966,6497,"0",0
"Paris Is Burning",1990,1192,"4",878
"Paris, je t'aime",2006,50912,"3.8",48639
"Paris, Texas",1984,1305,"4.2",6389
"Paris - When It Sizzles",1964,4287,"0",0
"Partner(s)",2005,6112,"0",0
"Party Girl",1995,187,"3.5",1243
"Party Monster",2003,6705,"3.5",6775
"Pasqualino Settebellezze",1975,2238,"4",557
"Passage to Marseille",1944,25908,"0",0
"Passed Away",1992,8041,"0",0
"Passenger 57",1992,7017,"2.9",8383
"Passion",1982,6113,"3.5",398
"Passionada",2002,6623,"3.2",457
"Passion Fish",1992,1187,"3.6",614
"Passion in the Desert",1997,1899,"3.2",162
"Passion of Mind",2000,3540,"3.1",711
"Pas sur la bouche",2003,32620,"3.1",663
"Past Midnight",1991,8842,"0",0
"Pat and Mike",1952,7705,"3.5",815
"Patch Adams",1998,2431,"3.3",20869
"Pat Garrett & Billy the Kid",1973,7889,"3.8",2126
"Pather Panchali",1955,668,"4.5",1572
"Pathfinder",2007,52460,"2.9",39732
"Pathology",2008,60832,"3",12698
"Paths of Glory",1957,1178,"0",0
"Patriot Games",1992,3256,"3.4",13313
"Patti Smith: Dream of Life",2008,59655,"3.7",513
"Patton",1970,1272,"4",8522
"Paul Blart: Mall Cop",2009,4093,"3.2",234394
"Paulie",1998,1806,"2.8",3810
"Pauline à la plage",1983,6241,"3.8",644
"Pauline & Paulette",2001,5223,"3.8",211
"Pauly Shore Is Dead",2003,31724,"2.4",2127
"Paura nella città dei morti viventi",1980,3652,"0",0
"Pavilion of Women",2001,4365,"3.4",326
"Payback",1999,2490,"3.2",12940
"Paycheck",2003,7163,"2.9",19654
"Pay It Forward",2000,3969,"3.5",22458
"PCU",1994,6811,"3.5",3192
"Peaceful Warrior",2006,45503,"3.5",16870
"Peanuts - Die Bank zahlt alles",1996,643,NULL,NULL
"Pearl Harbor",2001,4310,"3.3",80658
"Pecker",1998,2282,"3.2",3201
"Peeping Tom",1960,2488,"4",3195
"Pee-wee's Big Adventure",1985,3608,"3",14034
"Peggy Sue Got Married",1986,2469,"2.9",5428
"Pelle erobreren",1987,4297,"3.9",852
"Penelope",2006,58347,"3.6",48472
"Penitentiary",1979,2954,"0",0
"Penitentiary II",1982,2955,"0",0
"Pennies from Heaven",1981,5777,"3.3",851
"Penn & Teller Get Killed",1989,4634,"0",0
"Penny Serenade",1941,956,"3.7",1083
"People I Know",2002,6330,"2.9",1615
"People Will Talk",1951,7211,"0",0
"Pépé le Moko",1937,6035,"3.8",713
"Pepi, Luci, Bom y otras chicas del montón",1980,5216,"0",0
"Perdita Durango",1997,26989,"0",0
"Perfect Blue",1998,2810,"3.9",4350
"Perfect Stranger",2007,52456,"3.2",43661
"Performance",1970,26231,"3.9",1292
"Perfume: The Story of a Murderer",2006,48997,"3.4",41387
"Permanent Midnight",1998,2271,"3.2",1302
"Permanent Record",1988,4530,"3.4",779
"Permanent Vacation",2007,6114,"0",0
"Per qualche dollaro in più",1965,3681,"3.9",15319
"Persepolis",2007,55442,"4.2",29722
"Persona",1966,7327,"4.4",7552
"Personal Best",1982,6115,"3.3",320
"Personal Velocity: Three Portraits",2002,5875,"3.4",664
"Persuasion",1995,28,"3.9",7968
"Per un pugno di dollari",1964,2951,"3.8",21677
"Peter Pan",2003,2087,"3.3",47413
"Peter's Friends",1992,3045,"3.6",1706
"Pete's Dragon",1977,1030,"3.1",7622
"Pete Seeger: The Power of Song",2007,64990,"4.3",233
"Petites coupures",2003,64918,"0",0
"Petits frères",1999,4309,"2.6",22
"Pet Sematary",1989,2513,"0",0
"Pet Sematary II",1992,2514,"0",0
